gid	Domain	Real-domain	full-name	Organism-prefix	org-nicknames	gene-pattern	alt-gene-pattern	gene-prefix	Provisional	Circular	Complete	Host	Systematic-name	Lifestyle	Phylogeny	Taxonomy-ID	Contigs	Number-of-contigs	Total-length	GC%	Seed?
295319.3	Bacteria	Eubacteria	Salmonella enterica subsp enterica serovar Paratypi A str ATCC 9150	Sent-9150	(Sent-9150 ATCC9150)	SPA[0-9]+	-	spt-	-	T	T	-	-	-	-	-	-	-	-	-	-
220341.1	Bacteria	Eubacteria	Salmonella enterica subsp enterica serovar Typhi str CT18	Sent-CT18	(Sent-CT18)	STY[0-9]+	-	sty-	-	T	T	-	-	-	-	-	-	-	-	-	-
209261.1	Bacteria	Eubacteria	Salmonella enterica subsp enterica serovar Typhi Ty2	Sent-Ty2	(Sent-Ty2)	t[0-9]+	-	stt-	-	T	T	-	-	-	-	-	-	-	-	-	-
592.2	Bacteria	Eubacteria	Salmonella enteritidis	S-enteritidis	(S-enteritidis)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
54388.1	Bacteria	Eubacteria	Salmonella paratyphi	S-paratyphi	(S-paratyphi)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
99287.1	Bacteria	Eubacteria	Salmonella typhimurium LT2	Styp-LT2	(Styp-LT2)	STM[0-9]+	-	stm-	-	T	T	-	-	-	-	-	-	-	-	-	-
446469.4	Bacteria	Eubacteria	Sanguibacter keddiei keddieii DSM 10542	Sked-10542	(Sked-10542 DSM10542)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
526218.4	Bacteria	Eubacteria	Sebaldella termitidis ATCC 33386	Ster-33386	(Ster-33386 ATCC33386)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
615.1	Bacteria	Eubacteria	Serratia marcescens Db11	Smar-Db11	(Smar-Db11)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
399741.3	Bacteria	Eubacteria	Serratia proteamaculans 568	Spro-568	(Spro-568)	Spro_[0-9]+	-	spe-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
326297.7	Bacteria	Eubacteria	Shewanella amazonensis SB2B	Sama-SB2B	(Sama-SB2B)	Sama_[0-9]+	-	saz-	-	T	T	-	-	-	-	-	-	-	-	-	-
325240.9	Bacteria	Eubacteria	Shewanella baltica OS155	Sbal-OS155	(Sbal-OS155)	Sbal_[0-9]+	-	sbl-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
399599.3	Bacteria	Eubacteria	Shewanella baltica OS195	Sbal-OS195	(Sbal-OS195)	Sbal195_[0-9]+	-	sbn-	-	T	T	-	-	-	-	-	-	-	-	-	-
318161.14	Bacteria	Eubacteria	Shewanella denitrificans OS217	Sden-OS217	(Sden-OS217)	Sden_[0-9]+	-	sdn-	-	T	T	-	-	-	-	-	-	-	-	-	-
458817.3	Bacteria	Eubacteria	Shewanella halifaxensis HAW-EB4	Shal-EB4	(Shal-EB4)	Shal_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
211586.1	Bacteria	Eubacteria	Shewanella oneidensis MR-1	Sone-MR-1	(Sone-MR-1)	SO[0-9]+	-	son-	-	T	T	-	-	-	-	-	-	-	-	-	-
398579.3	Bacteria	Eubacteria	Shewanella pealeana ATCC 700345	Spea-700345	(Spea-700345 ATCC700345)	Spea_[0-9]+	-	spl-	-	T	T	-	-	-	-	-	-	-	-	-	-
319224.13	Bacteria	Eubacteria	Shewanella putrefaciens CN-32	Sput-CN-32	(Sput-CN-32)	Sputcn32_[0-9]+	-	spc-	-	T	T	-	-	-	-	-	-	-	-	-	-
425104.3	Bacteria	Eubacteria	Shewanella sediminis HAW-EB3	Ssed-EB3	(Ssed-EB3)	Ssed_[0-9]+	-	sse-	-	T	T	-	-	-	-	-	-	-	-	-	-
94122.5	Bacteria	Eubacteria	Shewanella sp ANA-3	S-spANA-3	(S-spANA-3)	Shewana3_[0-9]+	-	shn-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
60480.16	Bacteria	Eubacteria	Shewanella sp MR-4	Ssp-MR-4	(Ssp-MR-4)	Shewmr4_[0-9]+	-	she-	-	T	T	-	-	-	-	-	-	-	-	-	-
323850.3	Bacteria	Eubacteria	Shewanella sp PV-4	Ssp-PV-4	(Ssp-PV-4)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
351745.7	Bacteria	Eubacteria	Shewanella sp W3-18-1	Ssp-W3-18-1	(Ssp-W3-18-1)	Sputw3181_[0-9]+	-	shw-	-	T	T	-	-	-	-	-	-	-	-	-	-
392500.3	Bacteria	Eubacteria	Shewanella woodyi ATCC 51908	Swoo-51908	(Swoo-51908 ATCC51908)	Swoo_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
344609.3	Bacteria	Eubacteria	Shigella boydii BS512	Sboy-BS512	(Sboy-BS512)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
216598.1	Bacteria	Eubacteria	Shigella dysenteriae M131649	Sdys-M131649	(Sdys-M131649)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
198215.1	Bacteria	Eubacteria	Shigella flexneri 2a str 2457T	Sfle-2457T	(Sfle-2457T)	S[0-9]+	-	sfx-	-	T	T	-	-	-	-	-	-	-	-	-	-
198214.1	Bacteria	Eubacteria	Shigella flexneri 2a str 301	Sfle-301	(Sfle-301)	SF[0-9]+	-	sfl-	-	T	T	-	-	-	-	-	-	-	-	-	-
216599.1	Bacteria	Eubacteria	Shigella sonnei 53G	Sson-53G	(Sson-53G)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
300269.3	Bacteria	Eubacteria	Shigella sonnei Ss046	Sson-Ss046	(Sson-Ss046)	SSO_[0-9]+	-	ssn-	-	T	T	-	-	-	-	-	-	-	-	-	-
246200.3	Bacteria	Eubacteria	Silicibacter pomeroyi DSS-3	Spom-DSS-3	(Spom-DSS-3)	SPO[0-9]+	-	sil-	-	T	T	-	-	-	-	-	-	-	-	-	-
292414.1	Bacteria	Eubacteria	Silicibacter sp TM1040	Ssp-TM1040	(Ssp-TM1040)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
266834.1	Bacteria	Eubacteria	Sinorhizobium meliloti 1021	Smel-1021	(Smel-1021)	SMa[0-9]+	-	sme-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
471855.4	Bacteria	Eubacteria	Slackia heliotrinireducens DSM 20476	Shel-20476	(Shel-20476 DSM20476)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
343509.6	Bacteria	Eubacteria	Sodalis glossinidius str morsitans	Sglo-morsitans	(Sglo-morsitans)	SG[0-9]+	-	sgl-	-	T	T	-	-	-	-	-	-	-	-	-	-
234267.9	Bacteria	Eubacteria	Solibacter usitatus Ellin6076	Susi-Ellin6076	(Susi-Ellin6076)	Acid_[0-9]+	-	sus-	-	T	T	-	-	-	-	-	-	-	-	-	-
448385.11	Bacteria	Eubacteria	Sorangium cellulosum So ce 56	Scel-56	(Scel-56)	sce[0-9]+	-	scl-	-	T	T	-	-	-	-	-	-	-	-	-	-
479434.4	Bacteria	Eubacteria	Sphaerobacter thermophilus DSM 20745	Sthe-20745	(Sthe-20745 DSM20745)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
392499.4	Bacteria	Eubacteria	Sphingomonas wittichii RW1	Swit-RW1	(Swit-RW1)	Swit_[0-9]+	-	swi-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
317655.9	Bacteria	Eubacteria	Sphingopyxis alaskensis RB2256	Sala-RB2256	(Sala-RB2256)	Sala_[0-9]+	-	sal-	-	T	T	-	-	-	-	-	-	-	-	-	-
273035.4	Bacteria	Eubacteria	Spiroplasma kunkelii CR2-3x	Skun-CR2-3x	(Skun-CR2-3x)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
504472.5	Bacteria	Eubacteria	Spirosoma linguale DSM 74	Slin-74	(Slin-74 DSM74)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
446470.4	Bacteria	Eubacteria	Stackebrandtia nassauensis DSM 44728	Snas-44728	(Snas-44728 DSM44728)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
273036.3	Bacteria	Eubacteria	Staphylococcus aureus RF122	Saur-RF122	(Saur-RF122)	SAB[0-9]+	-	sab-	-	T	T	-	-	-	-	-	-	-	-	-	-
93062.4	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus COL	Saur-COL	(Saur-COL)	SACOL[0-9]+	-	sac-	-	T	T	-	-	-	-	-	-	-	-	-	-
359787.3	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus JH1	Saur-JH1	(Saur-JH1)	SaurJH1DRAFT_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
359786.3	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus JH9	Saur-JH9	(Saur-JH9)	SaurJH9DRAFT_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
282458.1	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus MRSA252	Saur-MRSA252	(Saur-MRSA252)	SAR[0-9]+	-	sar-	-	T	T	-	-	-	-	-	-	-	-	-	-
282459.1	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus MSSA476	Saur-MSSA476	(Saur-MSSA476)	SAS[0-9]+	-	sas-	-	T	T	-	-	-	-	-	-	-	-	-	-
418127.4	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus Mu3	Saur-Mu3	(Saur-Mu3)	SAHV_[0-9]+	-	saw-	-	T	T	-	-	-	-	-	-	-	-	-	-
158878.1	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus Mu50	Saur-Mu50	(Saur-Mu50)	SAV[0-9]+	-	sav-	-	T	T	-	-	-	-	-	-	-	-	-	-
196620.1	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus MW2	Saur-MW2	(Saur-MW2)	MW[0-9]+	-	sam-	-	T	T	-	-	-	-	-	-	-	-	-	-
158879.1	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus N315	Saur-N315	(Saur-N315)	SA[0-9]+	-	sau-	-	T	T	-	-	-	-	-	-	-	-	-	-
93061.3	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus NCTC 8325	Saur-8325	(Saur-8325)	SAOUHSC_[0-9]+	-	sao-	-	T	T	-	-	-	-	-	-	-	-	-	-
426430.6	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus str Newman	Saur-Newman	(Saur-Newman)	NWMN_[0-9]+	-	sae-	-	T	T	-	-	-	-	-	-	-	-	-	-
367830.3	Bacteria	Eubacteria	Staphylococcus aureus subsp aureus USA300	Saur-USA300	(Saur-USA300)	SAUSA300_pUSA[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
176280.1	Bacteria	Eubacteria	Staphylococcus epidermidis ATCC 12228	Sepi-12228	(Sepi-12228 ATCC12228)	SE[0-9]+	-	sep-	-	T	T	-	-	-	-	-	-	-	-	-	-
176279.3	Bacteria	Eubacteria	Staphylococcus epidermidis RP62A	Sepi-RP62A	(Sepi-RP62A)	SERP[0-9]+	-	ser-	-	T	T	-	-	-	-	-	-	-	-	-	-
279808.3	Bacteria	Eubacteria	Staphylococcus haemolyticus JCSC1435	Shae-JCSC1435	(Shae-JCSC1435)	SH[0-9]+	-	sha-	-	T	T	-	-	-	-	-	-	-	-	-	-
342451.4	Bacteria	Eubacteria	Staphylococcus saprophyticus subsp saprophyticus ATCC 15305	Ssap-15305	(Ssap-15305 ATCC15305)	SSP[0-9]+	-	ssp-	-	T	T	-	-	-	-	-	-	-	-	-	-
40324.1	Bacteria	Eubacteria	Stenotrophomonas maltophilia K279a	Smal-K279a	(Smal-K279a)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
519441.4	Bacteria	Eubacteria	Streptobacillus moniliformis DSM 12112	Smon-12112	(Smon-12112 DSM12112)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
342613.3	Bacteria	Eubacteria	Streptococcus agalactiae 18RS21	Saga-18RS21	(Saga-18RS21)	SAJ_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
208435.1	Bacteria	Eubacteria	Streptococcus agalactiae 2603V-R	Saga-2603V-R	(Saga-2603V-R)	-	-	sag-	-	T	T	-	-	-	-	-	-	-	-	-	-
342614.3	Bacteria	Eubacteria	Streptococcus agalactiae 515	Saga-515	(Saga-515)	SAL_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
205921.3	Bacteria	Eubacteria	Streptococcus agalactiae A909	Saga-A909	(Saga-A909)	SAK_[0-9]+	-	sak-	-	T	T	-	-	-	-	-	-	-	-	-	-
211110.1	Bacteria	Eubacteria	Streptococcus agalactiae NEM316	Saga-NEM316	(Saga-NEM316)	gbs[0-9]+	-	san-	-	T	T	-	-	-	-	-	-	-	-	-	-
148942.4	Bacteria	Eubacteria	Streptococcus equi subsp equi	Sequ-equi	(Sequ-equi)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
1336.1	Bacteria	Eubacteria	Streptococcus equi subsp zooepidemicus	Sequ-zoo	(Sequ-zoo)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
467705.8	Bacteria	Eubacteria	Streptococcus gordonii str Challis substrCH1	Sgor-CH1	(Sgor-CH1)	SGO_[0-9]+	-	sgo-	-	T	T	-	-	-	-	-	-	-	-	-	-
246201.1	Bacteria	Eubacteria	Streptococcus mitis NCTC 12261	Smit-12261	(Smit-12261 NCTC12261)	SMT[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
210007.1	Bacteria	Eubacteria	Streptococcus mutans UA159	Smut-UA159	(Smut-UA159)	-	-	smu-	-	T	T	-	-	-	-	-	-	-	-	-	-
373153.25	Bacteria	Eubacteria	Streptococcus pneumonia pneumoniae D39	Spne-D39	(Spne-D39)	SPD_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
216600.3	Bacteria	Eubacteria	Streptococcus pneumoniae 23F	Spne-23F	(Spne-23F)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
453364.8	Bacteria	Eubacteria	Streptococcus pneumoniae CDC0288-04	Spne-CDC0288-04	(Spne-CDC0288-04 CDC0288-04)	SP28804_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
453361.3	Bacteria	Eubacteria	Streptococcus pneumoniae CDC1087-00	Spne-CDC1087-00	(Spne-CDC1087-00 CDC1087-00)	SP108700_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
453362.3	Bacteria	Eubacteria	Streptococcus pneumoniae CDC1873-00	Spne-CDC1873-00	(Spne-CDC1873-00 CDC1873-00)	SP187300_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
453365.3	Bacteria	Eubacteria	Streptococcus pneumoniae CDC3059-06	Spne-CDC3059-06	(Spne-CDC3059-06 CDC3059-06)	SP305906_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
516950.3	Bacteria	Eubacteria	Streptococcus pneumoniae CGSP14	Spne-CGSP14	(Spne-CGSP14)	SPCG_[0-9]+	-	spw-	-	T	T	-	-	-	-	-	-	-	-	-	-
487214.3	Bacteria	Eubacteria	Streptococcus pneumoniae Hungary19A-6	Spne-Hungary19A-6	(Spne-Hungary19A-6)	SPH_[0-9]+	-	spv-	-	T	T	-	-	-	-	-	-	-	-	-	-
1313.3	Bacteria	Eubacteria	Streptococcus pneumoniae INV104B	Spne-INV104B	(Spne-INV104B)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
1313.4	Bacteria	Eubacteria	Streptococcus pneumoniae INV200	Spne-INV200	(Spne-INV200)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
1313.5	Bacteria	Eubacteria	Streptococcus pneumoniae OXC141	Spne-OXC141	(Spne-OXC141)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
171101.1	Bacteria	Eubacteria	Streptococcus pneumoniae R6	Spne-R6	(Spne-R6)	spr[0-9]+	-	spr-	-	T	T	-	-	-	-	-	-	-	-	-	-
406559.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP11-BS70	Spne-SP11-BS70	(Spne-SP11-BS70)	CGSSp11BS70_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406560.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP14-BS69	Spne-SP14-BS69	(Spne-SP14-BS69)	CGSSp14BS69_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406561.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP18-BS74	Spne-SP18-BS74	(Spne-SP18-BS74)	CGSSp18BS74_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
453363.3	Bacteria	Eubacteria	Streptococcus pneumoniae SP195	Spne-SP195	(Spne-SP195)	SP195_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406562.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP19-BS75	Spne-SP19-BS75	(Spne-SP19-BS75)	CGSSp18BS74_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406563.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP23-BS72	Spne-SP23-BS72	(Spne-SP23-BS72)	CGSSp23BS72_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406556.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP3-BS71	Spne-SP3-BS71	(Spne-SP3-BS71)	CGSSp3BS71_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406557.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP6-BS73	Spne-SP6-BS73	(Spne-SP6-BS73)	CGSSp6BS73_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
406558.4	Bacteria	Eubacteria	Streptococcus pneumoniae SP9-BS68	Spne-SP9-BS68	(Spne-SP9-BS68)	CGSSp9BS68_[0-9]+	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
170187.1	Bacteria	Eubacteria	Streptococcus pneumoniae TIGR4	Spne-TIGR4	(Spne-TIGR4)	SP[0-9]+	-	spn-	-	T	T	-	-	-	-	-	-	-	-	-	-
160490.1	Bacteria	Eubacteria	Streptococcus pyogenes M1 GAS	Spyo-GAS	(Spyo-GAS)	SPy[0-9]+	-	spy-	-	T	T	-	-	-	-	-	-	-	-	-	-
294934.4	Bacteria	Eubacteria	Streptococcus pyogenes M49 591	Spyo-591	(Spyo-591)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
1314.1	Bacteria	Eubacteria	Streptococcus pyogenes M5	Spyo-M5	(Spyo-M5)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
370552.3	Bacteria	Eubacteria	Streptococcus pyogenes MGAS10270	Spyo-MGAS10270	(Spyo-MGAS10270 MGAS10394)	MGAS10270_Spy[0-9]+	-	sph-	-	T	T	-	-	-	-	-	-	-	-	-	-
286636.1	Bacteria	Eubacteria	Streptococcus pyogenes MGAS10394	Spyo-MGAS10394	(Spyo-MGAS10394 MGAS10750)	M6_Spy[0-9]+	-	spa-	-	T	T	-	-	-	-	-	-	-	-	-	-
370554.3	Bacteria	Eubacteria	Streptococcus pyogenes MGAS10750	Spyo-MGAS10750	(Spyo-MGAS10750 MGAS2096)	MGAS10750_Spy[0-9]+	-	spi-	-	T	T	-	-	-	-	-	-	-	-	-	-
370553.3	Bacteria	Eubacteria	Streptococcus pyogenes MGAS2096	Spyo-MGAS2096	(Spyo-MGAS2096 MGAS315)	-	-	spj-	-	T	T	-	-	-	-	-	-	-	-	-	-
198466.1	Bacteria	Eubacteria	Streptococcus pyogenes MGAS315	Spyo-MGAS315	(Spyo-MGAS315 MGAS5005)	SpyM3_[0-9]+	-	spg-	-	T	T	-	-	-	-	-	-	-	-	-	-
293653.3	Bacteria	Eubacteria	Streptococcus pyogenes MGAS5005	Spyo-MGAS5005	(Spyo-MGAS5005 MGAS6180)	M5005_Spy_[0-9]+	-	spz-	-	T	T	-	-	-	-	-	-	-	-	-	-
319701.3	Bacteria	Eubacteria	Streptococcus pyogenes MGAS6180	Spyo-MGAS6180	(Spyo-MGAS6180 MGAS8232)	M28_Spy[0-9]+	-	spb-	-	T	T	-	-	-	-	-	-	-	-	-	-
186103.1	Bacteria	Eubacteria	Streptococcus pyogenes MGAS8232	Spyo-MGAS8232	(Spyo-MGAS8232 MGAS9429)	spyM18_[0-9]+	-	spm-	-	T	T	-	-	-	-	-	-	-	-	-	-
370551.3	Bacteria	Eubacteria	Streptococcus pyogenes MGAS9429	Spyo-MGAS9429	(Spyo-MGAS9429)	-	-	spk-	-	T	T	-	-	-	-	-	-	-	-	-	-
193567.1	Bacteria	Eubacteria	Streptococcus pyogenes SSI-1	Spyo-SSI-1	(Spyo-SSI-1)	SPs[0-9]+	-	sps-	-	T	T	-	-	-	-	-	-	-	-	-	-
388919.8	Bacteria	Eubacteria	Streptococcus sanguinis SK36	Ssan-SK36	(Ssan-SK36)	SSA_[0-9]+	-	ssa-	-	T	T	-	-	-	-	-	-	-	-	-	-
1307.2	Bacteria	Eubacteria	Streptococcus suis	S-suis	(S-suis)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
1308.2	Bacteria	Eubacteria	Streptococcus thermophilus ATCC BAA-491	Sthe-BAA-491	(Sthe-BAA-491)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
299768.3	Bacteria	Eubacteria	Streptococcus thermophilus CNRZ1066	Sthe-CNRZ1066	(Sthe-CNRZ1066)	str[0-9]+	-	stc-	-	T	T	-	-	-	-	-	-	-	-	-	-
322159.7	Bacteria	Eubacteria	Streptococcus thermophilus LMD-9	Sthe-LMD-9	(Sthe-LMD-9)	STER_[0-9]+	-	ste-x-	-	T	T	-	-	-	-	-	-	-	-	-	-
264199.3	Bacteria	Eubacteria	Streptococcus thermophilus LMG 18311	Sthe-18311	(Sthe-18311)	stu[0-9]+	-	stl-	-	T	T	-	-	-	-	-	-	-	-	-	-
1349.1	Bacteria	Eubacteria	Streptococcus uberis	S-uberis	(S-uberis)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
218495.3	Bacteria	Eubacteria	Streptococcus uberis 0140J	Sube-0140J	(Sube-0140J)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
227882.1	Bacteria	Eubacteria	Streptomyces avermitilis MA-4680	Save-MA-4680	(Save-MA-4680)	-	SAV([0-9]+)	sma-	-	(1 2)	@	-	-	-	-	-	-	-	-	-	-
100226.1	Bacteria	Eubacteria	Streptomyces coelicolor A3-2	Scoe-A3-2	(Scoe-A3-2)	SCO[0-9]+	-	sco-	-	(1 2)	@	-	-	-	-	-	-	-	-	-	-
1930.1	Bacteria	Eubacteria	Streptomyces scabiei str 87-22	Ssca-87-22	(Ssca-87-22)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
479432.4	Bacteria	Eubacteria	Streptosporangium roseum DSM 43021	Sros-43021	(Sros-43021 DSM43021)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
52598.3	Bacteria	Eubacteria	Sulfitobacter sp EE-36	Ssp-EE-36	(Ssp-EE-36)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
314267.3	Bacteria	Eubacteria	Sulfitobacter sp NAS-14-1	Ssp-NAS-14-1	(Ssp-NAS-14-1)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
525898.4	Bacteria	Eubacteria	Sulfurospirillum deleyianum DSM 6946	Sdel-6946	(Sdel-6946 DSM6946)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
387093.4	Bacteria	Eubacteria	Sulfurovum sp NBC37-1	Ssp-NBC37-1	(Ssp-NBC37-1)	SUN_[0-9]+	-	sun-	-	T	T	-	-	-	-	-	-	-	-	-	-
292459.1	Bacteria	Eubacteria	Symbiobacterium thermophilum IAM 14863	Sthe-14863	(Sthe-14863)	-	-	sth-	-	T	T	-	-	-	-	-	-	-	-	-	-
269084.3	Bacteria	Eubacteria	Synechococcus elongatus PCC 6301	Selo-6301	(Sel6301 Syn6301 Selongatus-6301 syc6301 PCC6301 Selo-6301)	syc[0-9]+_[cd]	-	syc-	-	T	T	-	-	-	-	-	-	-	-	-	-
1140.3	Bacteria	Eubacteria	Synechococcus elongatus PCC 7942	Selo-7942	(Selo-7942 PCC7942 Syn7942)	pANL[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
110662.3	Bacteria	Eubacteria	Synechococcus sp CC9605	S-9605	(Syn9605 CC9605 syd9605 S-9605 S9605)	Syncc9605_[0-9]+	-	syd-	-	T	T	-	-	-	-	-	-	-	-	-	-
316279.3	Bacteria	Eubacteria	Synechococcus sp CC9902	S-9902	(Syn9902 CC9902 sye9902 S9902 S-9902)	Syncc9902_[0-9]+	-	sye-	-	T	T	-	-	-	-	-	-	-	-	-	-
221360.3	Bacteria	Eubacteria	Synechococcus sp RS9917	Ssp-RS9917	(Ssp-RS9917)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
69042.3	Bacteria	Eubacteria	Synechococcus sp WH 5701	Ssp-5701	(Ssp-5701 WJ5701)	-	-	-	-	NIL	-	-	-	-	-	-	-	-	-	-	-
59931.3	Bacteria	Eubacteria	Synechococcus sp WH 7805	Ssp-7805	(Ssp-7805 WH7805)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
84588.1	Bacteria	Eubacteria	Synechococcus sp WH 8102	S-8102	(Syn8102 WH8102 syw8102 S-8102 S8102)	synW[0-9]+	-	syw-	-	T	T	-	-	-	-	-	-	-	-	-	-
1148.1	Bacteria	Eubacteria	Synechocystis sp PCC 6803	S-6803	(Syn6803 PCC6803 S-6803 S6803)	S[sl][lr][0-9]+	-	syn-	-	T	T	-	-	-	-	-	-	-	-	-	-
335543.6	Bacteria	Eubacteria	Syntrophobacter fumaroxidans MPOB	Sfum-MPOB	(Sfum-MPOB)	Sfum_[0-9]+	-	sfu-	-	T	T	-	-	-	-	-	-	-	-	-	-
335541.4	Bacteria	Eubacteria	Syntrophomonas wolfei subsp wolfei str Goettingen	Swol-Goettingen	(Swol-Goettingen)	Swol_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
313598.3	Bacteria	Eubacteria	Tenacibaculum sp MED152	Tsp-MED152	(Tsp-MED152)	-	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
525903.4	Bacteria	Eubacteria	Thermanaerovibrio acidaminovorans DSM 6589	Taci-6589	(Taci-6589 DSM6589)	-	-	-	-	NIL	@	-	-	-	-	-	-	-	-	-	-
340099.4	Bacteria	Eubacteria	Thermoanaerobacter pseudethanolicus ATCC 33223	Tpse-33223	(Tpse-33223 ATCC33223)	Teth39_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
399726.4	Bacteria	Eubacteria	Thermoanaerobacter sp X514	Tsp-X514	(Tsp-X514)	Teth514_[0-9]+	-	-	-	T	T	-	-	-	-	-	-	-	-	-	-
273068.3	Bacteria	Eubacteria	Thermoanaerobacter tengcongensis MB4	Tten-MB4	(Tten-MB4)	TTE[0-9]+	-	tte-	-	T	T	-	-	-	-	-	-	-	-	-	-
